Species	OrthoFinder_ID	gene_chr	gene_start	gene_end	TE_positive
Populus_rotundifolia	Populus_rotundifolia__Porot14045.t1	Chr5	20379948	20383069	True
Populus_rotundifolia	Populus_rotundifolia__Porot14186.t1	Chr5	21289962	21290433	False
Populus_rotundifolia	Populus_rotundifolia__Porot14809.t2	Chr6	4456589	4460282	True
Populus_rotundifolia	Populus_rotundifolia__Porot15698.t1	Chr6	16990380	16990947	False
Populus_rotundifolia	Populus_rotundifolia__Porot16403.t2	Chr7	1449938	1455283	True
Populus_rotundifolia	Populus_rotundifolia__Porot16550.t2	Chr7	2608379	2614401	False
Populus_rotundifolia	Populus_rotundifolia__Porot16809.t2	Chr7	4854445	4855825	False
Populus_rotundifolia	Populus_rotundifolia__Porot16910.t2	Chr7	5723829	5726335	True
Populus_rotundifolia	Populus_rotundifolia__Porot16960.t1	Chr7	6173051	6173519	True
Populus_rotundifolia	Populus_rotundifolia__Porot17120.t1	Chr7	7693721	7696567	True
Populus_rotundifolia	Populus_rotundifolia__Porot17401.t1	Chr7	11868259	11868850	True
Populus_rotundifolia	Populus_rotundifolia__Porot18441.t1	Chr8	230957	233743	True
Populus_rotundifolia	Populus_rotundifolia__Porot18721.t2	Chr8	2966956	2969290	True
Populus_rotundifolia	Populus_rotundifolia__Porot19952.t1	Chr9	409270	410557	True
Populus_rotundifolia	Populus_rotundifolia__Porot19956.t1	Chr9	417916	419655	True
Populus_rotundifolia	Populus_rotundifolia__Porot20018.t1	Chr9	770415	772867	True
Populus_rotundifolia	Populus_rotundifolia__Porot20918.t1	Chr9	7048112	7048544	True
Populus_rotundifolia	Populus_rotundifolia__Porot20990.t1	Chr9	7586692	7587298	False
Populus_rotundifolia	Populus_rotundifolia__Porot22151.t3	Chr9	19680777	19683755	True
Populus_simonii	Populus_simonii__Posim01132.t1	Chr1	12990128	12991722	True
Populus_simonii	Populus_simonii__Posim01166.t1	Chr1	13316021	13317041	False
Populus_simonii	Populus_simonii__Posim02660.t4	Chr1	30414361	30415284	False
Populus_simonii	Populus_simonii__Posim03309.t1	Chr1	39117021	39118411	True
Populus_simonii	Populus_simonii__Posim03605.t1	Chr1	42108172	42114164	True
Populus_simonii	Populus_simonii__Posim04209.t1	Chr1	47530658	47533466	True
Populus_simonii	Populus_simonii__Posim04653.t1	Chr1	51116449	51123409	True
Populus_simonii	Populus_simonii__Posim04754.t1	Chr1	51784334	51785135	True
Populus_simonii	Populus_simonii__Posim25424.t1	Chr10	9393799	9394219	True
Populus_simonii	Populus_simonii__Posim25685.t1	Chr10	11503917	11507857	True
Populus_simonii	Populus_simonii__Posim26241.t1	Chr10	16013727	16016507	True
Populus_simonii	Populus_simonii__Posim26367.t1	Chr10	17005474	17005909	True
Populus_simonii	Populus_simonii__Posim26387.t1	Chr10	17196539	17197223	False
Populus_simonii	Populus_simonii__Posim27556.t1	Chr11	14578496	14580923	True
Populus_simonii	Populus_simonii__Posim27819.t1	Chr11	17413573	17416330	True
Populus_simonii	Populus_simonii__Posim27880.t1	Chr12	56330	57692	True
Populus_simonii	Populus_simonii__Posim28830.t1	Chr12	11033179	11033809	True
Populus_simonii	Populus_simonii__Posim29756.t1	Chr13	3048275	3052848	True
Populus_simonii	Populus_simonii__Posim30266.t1	Chr13	9996595	9999960	True
Populus_simonii	Populus_simonii__Posim30558.t1	Chr13	13533899	13536449	False
Populus_simonii	Populus_simonii__Posim30807.t2	Chr13	15611195	15613911	True
Populus_simonii	Populus_simonii__Posim32025.t1	Chr14	13618986	13620881	True
Populus_simonii	Populus_simonii__Posim32559.t1	Chr15	1318476	1322146	True
Populus_simonii	Populus_simonii__Posim32980.t2	Chr15	4890541	4894058	False
Populus_simonii	Populus_simonii__Posim33539.t3	Chr15	13594964	13598033	False
Populus_simonii	Populus_simonii__Posim33635.t1	Chr15	14352152	14352647	False
Populus_simonii	Populus_simonii__Posim33766.t1	Chr15	15410164	15410872	True
Populus_simonii	Populus_simonii__LG17_exon1_exon4_exon2_exon3_exon5	Chr17	2087847	2090376	True
Populus_simonii	Populus_simonii__Posim36225.t1	Chr17	11999122	12004298	True
Populus_simonii	Populus_simonii__Posim36345.t1	Chr17	12975626	12980117	True
Populus_simonii	Populus_simonii__Posim36388.t1	Chr17	13340812	13343700	False
Populus_simonii	Populus_simonii__Posim36453.t1	Chr17	13804294	13806070	True
Populus_simonii	Populus_simonii__Posim36835.t1	Chr18	1788801	1792485	True
Populus_simonii	Populus_simonii__Posim37540.t1	Chr18	10926021	10926603	True
Populus_simonii	Populus_simonii__Posim38081.t1	Chr19	387541	389396	False
Populus_simonii	Populus_simonii__Posim38083.t1	Chr19	405966	412719	True
Populus_simonii	Populus_simonii__Posim38354.t1	Chr19	2314553	2315911	True
Populus_simonii	Populus_simonii__Posim38444.t1	Chr19	2805993	2808799	True
Populus_simonii	Populus_simonii__Posim38499.t1	Chr19	3224888	3225356	True
Populus_simonii	Populus_simonii__Posim38668.t4	Chr19	4397464	4399800	True
Populus_simonii	Populus_simonii__Posim38932.t1	Chr19	6079156	6081666	False
Populus_simonii	Populus_simonii__Posim38933.t1	Chr19	6085570	6086470	True
Populus_simonii	Populus_simonii__Posim39460.t1	Chr19	10497818	10500145	False
Populus_simonii	Populus_simonii__Posim05549.t1	Chr2	1700641	1702398	True
Populus_simonii	Populus_simonii__Posim05607.t1	Chr2	2107646	2110676	True
Populus_simonii	Populus_simonii__Posim05646.t1	Chr2	2519353	2524895	True
Populus_simonii	Populus_simonii__Posim05853.t1	Chr2	4139881	4145198	True
Populus_simonii	Populus_simonii__Posim06096.t1	Chr2	6255354	6257316	True
Populus_simonii	Populus_simonii__Posim06403.t1	Chr2	9019154	9021858	True
Populus_simonii	Populus_simonii__Posim07726.t2	Chr2	24686310	24687422	True
Populus_simonii	Populus_simonii__Posim07958.t1	Chr2	26822953	26824683	True
Populus_simonii	Populus_simonii__LG03_exon2	Chr3	1234237	1235147	True
Populus_simonii	Populus_simonii__Posim08361.t1	Chr3	2272035	2272506	False
Populus_simonii	Populus_simonii__Posim08499.t1	Chr3	3165087	3168150	True
Populus_simonii	Populus_simonii__Posim08716.t2	Chr3	4870517	4872955	True
Populus_simonii	Populus_simonii__Posim08738.t1	Chr3	5056378	5060850	False
Populus_simonii	Populus_simonii__Posim08949.t1	Chr3	6731579	6734636	True
Populus_simonii	Populus_simonii__Posim08950.t1	Chr3	6750288	6751710	True
Populus_simonii	Populus_simonii__Posim09189.t1	Chr3	8993252	8993684	True
Populus_simonii	Populus_simonii__Posim09290.t5	Chr3	9729737	9732346	True
Populus_simonii	Populus_simonii__Posim09701.t1	Chr3	12971992	12978320	True
Populus_simonii	Populus_simonii__Posim09980.t1	Chr3	16175503	16175938	True
Populus_simonii	Populus_simonii__Posim10866.t1	Chr4	184020	185694	True
Populus_simonii	Populus_simonii__Posim11025.t1	Chr4	1072140	1073157	True
Populus_simonii	Populus_simonii__Posim11154.t1	Chr4	1944639	1945426	True
Populus_simonii	Populus_simonii__Posim11292.t1	Chr4	2957843	2960939	True
Populus_simonii	Populus_simonii__Posim11520.t1	Chr4	5004890	5009157	True
Populus_simonii	Populus_simonii__Posim11539.t1	Chr4	5244164	5247868	True
Populus_simonii	Populus_simonii__Posim11734.t3	Chr4	7604974	7608027	True
Populus_simonii	Populus_simonii__Posim12167.t1	Chr4	15276592	15279571	True
Populus_simonii	Populus_simonii__Posim12232.t1	Chr4	15929155	15929644	True
Populus_simonii	Populus_simonii__Posim12326.t1	Chr4	16741976	16742585	True
Populus_simonii	Populus_simonii__Posim12607.t1	Chr4	19517178	19520613	True
Populus_simonii	Populus_simonii__Posim12894.t1	Chr4	21738429	21743134	False
Populus_simonii	Populus_simonii__Posim13466.t1	Chr5	1692354	1697773	True
Populus_simonii	Populus_simonii__Posim13620.t1	Chr5	2917959	2924024	False
Populus_simonii	Populus_simonii__Posim13892.t1	Chr5	5287628	5289008	True
Populus_simonii	Populus_simonii__Posim13999.t1	Chr5	6188357	6190836	True
Populus_simonii	Populus_simonii__Posim14051.t1	Chr5	6695391	6695859	True
Populus_simonii	Populus_simonii__Posim14213.t1	Chr5	8269959	8272788	True
Populus_simonii	Populus_simonii__Posim14508.t1	Chr5	13621018	13621609	True
Populus_simonii	Populus_simonii__Posim15800.t1	Chr6	1473314	1475930	True
Populus_simonii	Populus_simonii__Posim16949.t1	Chr6	11945862	11951586	True
Populus_simonii	Populus_simonii__Posim17928.t1	Chr6	19591858	19597664	False
Populus_simonii	Populus_simonii__Posim18020.t1	Chr6	20270349	20271063	True
Populus_simonii	Populus_simonii__Posim18356.t1	Chr7	436032	438279	False
Populus_simonii	Populus_simonii__Posim18360.t1	Chr7	448815	450724	True
Populus_simonii	Populus_simonii__Posim18414.t1	Chr7	716517	719033	True
Populus_simonii	Populus_simonii__Posim19358.t1	Chr7	7219451	7219883	True
Populus_simonii	Populus_simonii__Posim19432.t1	Chr7	7747359	7747962	True
Populus_simonii	Populus_simonii__Posim19510.t1	Chr7	8332677	8339046	True
Populus_simonii	Populus_simonii__Posim20653.t1	Chr7	21173993	21176563	True
Populus_simonii	Populus_simonii__Posim21915.t1	Chr8	12868822	12873251	False
Populus_simonii	Populus_simonii__Posim21969.t1	Chr8	13255729	13256332	False
Populus_simonii	Populus_simonii__Posim22038.t1	Chr8	13761693	13762128	True
Populus_simonii	Populus_simonii__Posim23017.t1	Chr8	20189014	20191152	True
Populus_szechuanica	Populus_szechuanica__Posze00264.t1	Chr1	1839400	1840201	False
Populus_szechuanica	Populus_szechuanica__Posze00369.t1	Chr1	2481278	2488257	True
Populus_szechuanica	Populus_szechuanica__Posze00822.t1	Chr1	6754492	6757352	True
Populus_szechuanica	Populus_szechuanica__Posze01450.t1	Chr1	11869468	11875446	True
Populus_szechuanica	Populus_szechuanica__Posze01761.t1	Chr1	14951981	14952430	True
Populus_szechuanica	Populus_szechuanica__Posze02351.t1	Chr1	24564027	24566548	True
Populus_szechuanica	Populus_szechuanica__Posze03889.t1	Chr1	41569486	41570505	False
Populus_szechuanica	Populus_szechuanica__Posze03924.t1	Chr1	41908475	41910067	True
Populus_szechuanica	Populus_szechuanica__Posze26031.t1	Chr11	917347	918034	True
Populus_szechuanica	Populus_szechuanica__Posze26050.t1	Chr11	1106462	1106897	True
Populus_szechuanica	Populus_szechuanica__Posze26182.t1	Chr11	2118251	2121032	True
Populus_szechuanica	Populus_szechuanica__Posze26782.t1	Chr11	6514330	6518294	True
Populus_szechuanica	Populus_szechuanica__Posze27044.t1	Chr11	8570467	8570887	True
Populus_szechuanica	Populus_szechuanica__Posze28424.t1	Chr12	4084836	4085418	True
Populus_szechuanica	Populus_szechuanica__Posze29300.t1	Chr12	14924155	14927854	True
Populus_szechuanica	Populus_szechuanica__Posze29987.t1	Chr13	3479635	3484015	True
Populus_szechuanica	Populus_szechuanica__Posze30521.t1	Chr13	11230044	11233309	True
Populus_szechuanica	Populus_szechuanica__Posze30831.t1	Chr13	15008936	15011496	True
Populus_szechuanica	Populus_szechuanica__Posze31117.t1	Chr13	17335993	17338683	False
Populus_szechuanica	Populus_szechuanica__Posze31430.t1	Chr14	2525647	2528205	True
Populus_szechuanica	Populus_szechuanica__Posze32239.t1	Chr14	13584603	13589792	True
Populus_szechuanica	Populus_szechuanica__Posze32370.t1	Chr14	14824744	14829227	True
Populus_szechuanica	Populus_szechuanica__Posze32413.t1	Chr14	15179697	15182587	True
Populus_szechuanica	Populus_szechuanica__Posze32483.t1	Chr14	15673961	15675724	True
Populus_szechuanica	Populus_szechuanica__Posze32875.t1	Chr15	1504633	1508300	False
Populus_szechuanica	Populus_szechuanica__Posze33328.t2	Chr15	5397201	5400685	False
Populus_szechuanica	Populus_szechuanica__Posze33982.t3	Chr15	14705768	14710164	True
Populus_szechuanica	Populus_szechuanica__Posze34087.t1	Chr15	15470123	15470618	True
Populus_szechuanica	Populus_szechuanica__Posze34220.t1	Chr15	16524962	16525670	True
Populus_szechuanica	Populus_szechuanica__Posze34593.t1	Chr16	2387062	2388959	True
Populus_szechuanica	Populus_szechuanica__Posze36804.t1	Chr17	11157241	11157871	True
Populus_szechuanica	Populus_szechuanica__Posze39037.t1	Chr19	3586691	3589022	True
Populus_szechuanica	Populus_szechuanica__Posze39596.t1	Chr19	7994587	7996877	False
Populus_szechuanica	Populus_szechuanica__Posze39869.t5	Chr19	9728472	9730805	True
Populus_szechuanica	Populus_szechuanica__Posze40062.t1	Chr19	10878342	10878810	True
Populus_szechuanica	Populus_szechuanica__Posze40121.t1	Chr19	11266284	11269117	True
Populus_szechuanica	Populus_szechuanica__Posze40213.t1	Chr19	11764431	11765787	True
Populus_szechuanica	Populus_szechuanica__Posze40505.t1	Chr19	13638895	13645737	True
Populus_szechuanica	Populus_szechuanica__Posze40507.t1	Chr19	13660299	13662148	True
Populus_szechuanica	Populus_szechuanica__Posze04826.t1	Chr2	193235	195121	True
Populus_szechuanica	Populus_szechuanica__Posze05134.t1	Chr2	2086244	2088233	True
Populus_szechuanica	Populus_szechuanica__Posze06506.t2	Chr2	18225108	18227812	True
Populus_szechuanica	Populus_szechuanica__Posze06818.t1	Chr2	21013809	21015752	True
Populus_szechuanica	Populus_szechuanica__Posze07069.t1	Chr2	23074594	23079930	True
Populus_szechuanica	Populus_szechuanica__Posze07272.t1	Chr2	24673989	24679544	True
Populus_szechuanica	Populus_szechuanica__Posze07311.t1	Chr2	25077263	25080316	True
Populus_szechuanica	Populus_szechuanica__Posze07373.t3	Chr2	25467898	25468848	True
Populus_szechuanica	Populus_szechuanica__Posze08819.t1	Chr3	11658557	11659148	True
Populus_szechuanica	Populus_szechuanica__Posze09165.t1	Chr3	17822659	17825494	False
Populus_szechuanica	Populus_szechuanica__Posze09341.t1	Chr3	19406820	19407288	True
Populus_szechuanica	Populus_szechuanica__Posze09393.t1	Chr3	19873294	19875810	True
Populus_szechuanica	Populus_szechuanica__Posze09495.t4	Chr3	20676525	20677332	True
Populus_szechuanica	Populus_szechuanica__Posze09786.t1	Chr3	22950737	22956999	False
Populus_szechuanica	Populus_szechuanica__Posze09942.t1	Chr3	24175256	24180559	True
Populus_szechuanica	Populus_szechuanica__Posze10161.t1	Chr4	153177	154854	True
Populus_szechuanica	Populus_szechuanica__Posze10358.t1	Chr4	1063083	1064101	True
Populus_szechuanica	Populus_szechuanica__Posze10494.t1	Chr4	1960694	1961162	True
Populus_szechuanica	Populus_szechuanica__Posze10648.t1	Chr4	3032825	3035920	False
Populus_szechuanica	Populus_szechuanica__Posze10893.t1	Chr4	5092754	5097113	True
Populus_szechuanica	Populus_szechuanica__Posze10913.t1	Chr4	5337104	5340815	True
Populus_szechuanica	Populus_szechuanica__Posze11135.t1	Chr4	7763720	7766760	True
Populus_szechuanica	Populus_szechuanica__Posze11596.t1	Chr4	15538604	15541585	True
Populus_szechuanica	Populus_szechuanica__Posze11660.t1	Chr4	16214698	16215187	True
Populus_szechuanica	Populus_szechuanica__Posze11754.t1	Chr4	17098412	17099021	True
Populus_szechuanica	Populus_szechuanica__Posze12036.t1	Chr4	19621351	19624765	True
Populus_szechuanica	Populus_szechuanica__Posze12355.t1	Chr4	22121116	22125891	False
Populus_szechuanica	Populus_szechuanica__Posze13143.t1	Chr5	2069546	2070017	True
Populus_szechuanica	Populus_szechuanica__Posze13292.t1	Chr5	2981912	2984984	True
Populus_szechuanica	Populus_szechuanica__Posze13517.t1	Chr5	4708083	4712578	True
Populus_szechuanica	Populus_szechuanica__Posze13539.t1	Chr5	4908051	4912586	True
Populus_szechuanica	Populus_szechuanica__Posze13760.t1	Chr5	6644018	6647042	True
Populus_szechuanica	Populus_szechuanica__Posze13761.t1	Chr5	6659594	6661012	False
Populus_szechuanica	Populus_szechuanica__Posze14031.t1	Chr5	9096634	9097078	True
Populus_szechuanica	Populus_szechuanica__Posze14134.t2	Chr5	9864656	9867239	True
Populus_szechuanica	Populus_szechuanica__Posze14559.t3	Chr5	13147925	13151409	True
Populus_szechuanica	Populus_szechuanica__Posze14865.t1	Chr5	16363757	16364192	True
Populus_szechuanica	Populus_szechuanica__Posze15760.t1	Chr6	1502408	1505012	True
Populus_szechuanica	Populus_szechuanica__Posze15765.t1	Chr6	1567592	1570181	True
Populus_szechuanica	Populus_szechuanica__Posze16640.t1	Chr6	13754456	13760127	True
Populus_szechuanica	Populus_szechuanica__Posze17620.t1	Chr6	21651509	21657427	False
Populus_szechuanica	Populus_szechuanica__Posze17748.t1	Chr6	22577258	22577972	False
Populus_szechuanica	Populus_szechuanica__Posze19251.t1	Chr7	14163869	14164887	False
Populus_szechuanica	Populus_szechuanica__Posze19322.t1	Chr7	14698421	14698853	True
Populus_szechuanica	Populus_szechuanica__Posze20284.t1	Chr7	21073528	21076046	True
Populus_szechuanica	Populus_szechuanica__Posze20344.t1	Chr7	21345265	21347061	True
Populus_szechuanica	Populus_szechuanica__Posze20348.t1	Chr7	21357025	21359262	True
Populus_szechuanica	Populus_szechuanica__Posze21606.t1	Chr8	17929894	17932399	True
Populus_szechuanica	Populus_szechuanica__Posze21891.t2	Chr8	21141567	21144354	True
Populus_szechuanica	Populus_szechuanica__Posze22050.t1	Chr9	492744	494885	True
Populus_szechuanica	Populus_szechuanica__Posze22131.t1	Chr9	870422	872812	False
Populus_szechuanica	Populus_szechuanica__Posze23024.t1	Chr9	6769646	6770078	True
Populus_szechuanica	Populus_szechuanica__Posze23098.t1	Chr9	7267745	7268348	False
Populus_szechuanica	Populus_szechuanica__Posze23151.t1	Chr9	7652676	7657505	True
Populus_szechuanica	Populus_szechuanica__Posze04885.t1	Scaffold_000002	419218	421765	True
Populus_tremula	Populus_tremula__Potra2n1c167.1	Chr1	1948391	1949192	True
Populus_tremula	Populus_tremula__Potra2n1c244.2	Chr1	2560840	2567779	True
Populus_tremula	Populus_tremula__Potra2n1c627.1	Chr1	6684357	6687228	True
Populus_tremula	Populus_tremula__Potra2n1c1159.1	Chr1	11685844	11691685	True
Populus_tremula	Populus_tremula__Potra2n1c1917.1	Chr1	22629623	22630540	False
Populus_tremula	Populus_tremula__Potra2n1c3253.1	Chr1	39360226	39361147	True
Populus_tremula	Populus_tremula__Potra2n1c3284.1	Chr1	39738033	39739268	False
Populus_tremula	Populus_tremula__Potra2n10c20174.1	Chr10	442387	444107	True
Populus_tremula	Populus_tremula__Potra2n10c21157.1	Chr10	6963637	6966471	True
Populus_tremula	Populus_tremula__Potra2n10c21228.1	Chr10	7462225	7462831	False
Populus_tremula	Populus_tremula__Potra2n10c22315.3	Chr10	19525401	19529241	True
Populus_tremula	Populus_tremula__Potra2n13c24971.1	Chr13	301309	303970	True
Populus_tremula	Populus_tremula__Potra2n13c25219.1	Chr13	2653715	2655873	True
Populus_tremula	Populus_tremula__Potra2n13c25941.1	Chr13	10628779	10633320	True
Populus_tremula	Populus_tremula__Potra2n14c26371.1	Chr14	429983	430661	False
Populus_tremula	Populus_tremula__Potra2n14c26404.1	Chr14	691999	692434	False
Populus_tremula	Populus_tremula__Potra2n14c26536.2	Chr14	1778832	1781105	True
Populus_tremula	Populus_tremula__Potra2n14c27082.1	Chr14	6150069	6154034	True
Populus_tremula	Populus_tremula__Potra2n14c27320.1	Chr14	8163088	8163508	True
Populus_tremula	Populus_tremula__Potra2n15c28778.1	Chr15	8433265	8433895	True
Populus_tremula	Populus_tremula__Potra2n16c29445.1	Chr16	1421169	1422216	True
Populus_tremula	Populus_tremula__Potra2n16c29497.1	Chr16	1790232	1793124	True
Populus_tremula	Populus_tremula__Potra2n16c29535.1	Chr16	2105751	2110232	True
Populus_tremula	Populus_tremula__Potra2n16c29680.1	Chr16	3286749	3291812	True
Populus_tremula	Populus_tremula__Potra2n16c30376.1	Chr16	11462277	11464508	True
Populus_tremula	Populus_tremula__Potra2n17c30999.1	Chr17	3854997	3855564	False
Populus_tremula	Populus_tremula__Potra2n17c31613.1	Chr17	11828998	11832728	True
Populus_tremula	Populus_tremula__Potra2n18c32994.1	Chr18	11194443	11196592	True
Populus_tremula	Populus_tremula__Potra2n19c33290.1	Chr19	235818	238600	True
Populus_tremula	Populus_tremula__Potra2n19c33496.1	Chr19	2860433	2862156	True
Populus_tremula	Populus_tremula__Potra2n2c4633.1	Chr2	8516751	8517186	True
Populus_tremula	Populus_tremula__Potra2n2c4901.2	Chr2	11354921	11358413	True
Populus_tremula	Populus_tremula__Potra2n2c5269.1	Chr2	14261207	14264973	True
Populus_tremula	Populus_tremula__chr2_exon3	Chr2	14912877	14913320	True
Populus_tremula	Populus_tremula__Potra2n2c5586.1	Chr2	17013975	17015358	False
Populus_tremula	Populus_tremula__Potra2n2c5587.1	Chr2	17026094	17029152	True
Populus_tremula	Populus_tremula__Potra2n2c5788.2	Chr2	18711630	18715747	True
Populus_tremula	Populus_tremula__Potra2n2c5816.1	Chr2	18899534	18900413	False
Populus_tremula	Populus_tremula__Potra2n2c6035.1	Chr2	20503698	20506896	True
Populus_tremula	Populus_tremula__Potra2n2c6156.1	Chr2	21374240	21374711	False
Populus_tremula	Populus_tremula__Potra2n2c6286.2	Chr2	22289807	22290471	True
Populus_tremula	Populus_tremula__Potra2n3c6630.1	Chr3	1549709	1551269	True
Populus_tremula	Populus_tremula__Potra2n3c6723.1	Chr3	2537503	2543270	True
Populus_tremula	Populus_tremula__Potra2n3c7639.1	Chr3	9919112	9925029	True
Populus_tremula	Populus_tremula__Potra2n4c9450.1	Chr4	9559624	9560215	True
Populus_tremula	Populus_tremula__Potra2n4c9694.1	Chr4	13453022	13455852	False
Populus_tremula	Populus_tremula__Potra2n4c9844.1	Chr4	14965669	14966137	True
Populus_tremula	Populus_tremula__Potra2n4c9893.1	Chr4	15441665	15444170	True
Populus_tremula	Populus_tremula__Potra2n4c9990.2	Chr4	16267915	16271350	True
Populus_tremula	Populus_tremula__Potra2n4c10196.2	Chr4	18217304	18223336	False
Populus_tremula	Populus_tremula__Potra2n5c10513.1	Chr5	144463	146125	True
Populus_tremula	Populus_tremula__Potra2n5c10648.1	Chr5	993375	994404	True
Populus_tremula	Populus_tremula__Potra2n5c10904.1	Chr5	2776720	2779831	False
Populus_tremula	Populus_tremula__Potra2n5c11128.4	Chr5	4728515	4729868	True
Populus_tremula	Populus_tremula__Potra2n5c11148.1	Chr5	4940569	4943028	True
Populus_tremula	Populus_tremula__Potra2n5c11336.1	Chr5	7240155	7243196	True
Populus_tremula	Populus_tremula__Potra2n5c11681.3	Chr5	11848214	11851177	False
Populus_tremula	Populus_tremula__Potra2n5c11742.1	Chr5	12405286	12406097	True
Populus_tremula	Populus_tremula__Potra2n5c11840.1	Chr5	13178315	13179013	False
Populus_tremula	Populus_tremula__Potra2n5c12122.1	Chr5	15700588	15703759	True
Populus_tremula	Populus_tremula__Potra2n6c12860.1	Chr6	343243	344966	True
Populus_tremula	Populus_tremula__Potra2n6c13087.1	Chr6	2132477	2134438	True
Populus_tremula	Populus_tremula__Potra2n6c14620.1	Chr6	17600527	17602570	True
Populus_tremula	Populus_tremula__Potra2n6c14875.1	Chr6	19758655	19764032	True
Populus_tremula	Populus_tremula__Potra2n6c15078.2	Chr6	21328358	21333877	True
Populus_tremula	Populus_tremula__Potra2n6c15115.1	Chr6	21717379	21720429	True
Populus_tremula	Populus_tremula__Potra2n6c15166.1	Chr6	22061502	22063734	True
Populus_tremula	Populus_tremula__Potra2n7c15534.1	Chr7	1136110	1139731	False
Populus_tremula	Populus_tremula__Potra2n7c16366.1	Chr7	11693466	11696596	False
Populus_tremula	Populus_tremula__Potra2n7c16463.1	Chr7	12403227	12404436	True
Populus_tremula	Populus_tremula__Potra2n7c16587.1	Chr7	13456175	13456782	True
Populus_tremula	Populus_tremula__Potra2n8c16719.1	Chr8	441430	443567	True
Populus_tremula	Populus_tremula__Potra2n8c16778.1	Chr8	777955	780305	True
Populus_tremula	Populus_tremula__Potra2n8c17590.1	Chr8	6522295	6522736	True
Populus_tremula	Populus_tremula__Potra2n8c17663.1	Chr8	7055796	7059587	False
Populus_tremula	Populus_tremula__Potra2n8c17714.1	Chr8	7414519	7418915	True
Populus_tremula	Populus_tremula__Potra2n9c18683.1	Chr9	365369	367177	True
Populus_tremula	Populus_tremula__Potra2n9c18685.1	Chr9	381866	388643	True
Populus_tremula	Populus_tremula__Potra2n9c18937.1	Chr9	2160977	2162502	True
Populus_tremula	Populus_tremula__Potra2n9c19016.1	Chr9	2646807	2649614	True
Populus_tremula	Populus_tremula__Potra2n9c19233.1	Chr9	4200495	4203426	True
Populus_tremula	Populus_tremula__Potra2n9c19575.1	Chr9	6967373	6968273	True
Populus_tremula	Populus_tremula__chr9_exon1	Chr9	6971307	6973765	False
Populus_tremula	Populus_tremula__Potra2n369s35436.1	Scaffold_000208	25491	27820	False
Populus_tremula	Populus_tremula__Potra2n673s36378.3	Scaffold_000484	88188	91586	False
Populus_trichocarpa	Populus_trichocarpa__Potri.001G020200.1.v4.1	Chr1	1549293	1550097	False
Populus_trichocarpa	Populus_trichocarpa__Potri.001G029800.11.v4.1	Chr1	2235405	2242342	True
Populus_trichocarpa	Populus_trichocarpa__Potri.001G077900.3.v4.1	Chr1	5855544	5858413	True
Populus_trichocarpa	Populus_trichocarpa__Potri.001G136000.2.v4.1	Chr1	11078427	11084336	True
Populus_trichocarpa	Populus_trichocarpa__Potri.001G220700.2.v4.1	Chr1	23025148	23027487	False
Populus_trichocarpa	Populus_trichocarpa__Potri.001G371300.1.v4.1	Chr1	38897311	38898337	True
Populus_trichocarpa	Populus_trichocarpa__Potri.001G374200.2.v4.1	Chr1	39234546	39236145	True
Populus_trichocarpa	Populus_trichocarpa__Potri.010G004200.1.v4.1	Chr10	391425	393975	True
Populus_trichocarpa	Populus_trichocarpa__Potri.010G135200.2.v4.1	Chr10	15065385	15066066	True
Populus_trichocarpa	Populus_trichocarpa__Potri.010G142900.1.v4.1	Chr10	15576759	15577194	True
Populus_trichocarpa	Populus_trichocarpa__Potri.010G242800.3.v4.1	Chr10	21959783	21962304	True
Populus_trichocarpa	Populus_trichocarpa__Potri.010G248100.1.v4.1	Chr10	22227936	22229734	True
Populus_trichocarpa	Populus_trichocarpa__Potri.010G248300.2.v4.1	Chr10	22239246	22241493	True
Populus_trichocarpa	Populus_trichocarpa__Potri.013G040700.1.v4.1	Chr13	2781766	2786027	True
Populus_trichocarpa	Populus_trichocarpa__Potri.013G091400.1.v4.1	Chr13	9364064	9367450	True
Populus_trichocarpa	Populus_trichocarpa__Potri.013G124400.1.v4.1	Chr13	13271534	13274043	True
Populus_trichocarpa	Populus_trichocarpa__Potri.013G156900.1.v4.1	Chr13	15184710	15187376	True
Populus_trichocarpa	Populus_trichocarpa__Potri.014G007100.2.v4.1	Chr14	587260	587857	True
Populus_trichocarpa	Populus_trichocarpa__Potri.014G013400.1.v4.1	Chr14	779797	780235	True
Populus_trichocarpa	Populus_trichocarpa__Potri.014G028200.2.v4.1	Chr14	1768183	1770973	True
Populus_trichocarpa	Populus_trichocarpa__Potri.014G094200.7.v4.1	Chr14	6116137	6120270	True
Populus_trichocarpa	Populus_trichocarpa__Potri.014G120800.1.v4.1	Chr14	8107809	8108232	True
Populus_trichocarpa	Populus_trichocarpa__Potri.015G047700.1.v4.1	Chr15	4809907	4810540	True
Populus_trichocarpa	Populus_trichocarpa__Potri.015G147800.1.v4.1	Chr15	15168148	15169507	True
Populus_trichocarpa	Populus_trichocarpa__Potri.016G024000.1.v4.1	Chr16	1344600	1346314	True
Populus_trichocarpa	Populus_trichocarpa__Potri.016G032400.1.v4.1	Chr16	1820471	1823363	True
Populus_trichocarpa	Populus_trichocarpa__Potri.016G036500.1.v4.1	Chr16	2167542	2172025	True
Populus_trichocarpa	Populus_trichocarpa__Potri.016G049200.2.v4.1	Chr16	3194949	3200148	True
